name	CD_7_long_frac	CD_7_short_frac	TD_31_long_frac	TD_31_short_frac	TD_92_long_frac	TD_92_short_frac	taxonomy_lvl
Odoribacteraceae	0.0	0.028887471262984316	0.0	0.09998032208157027	0.005755726948313572	0.031172765065755864	F
Prevotellaceae	0.22945736434108527	1.5559514209024927	1.4807455766865363	1.2783577068508614	0.3064924599976977	0.23408101288145794	F
Tannerellaceae	4.675968992248062	2.401511777662763	19.789005582363515	28.734356349427987	32.57309773224358	16.576027054433045	F
Bacteroidaceae	10.98294573643411	4.518120869994343	47.16151007663923	56.28744843383801	51.505122596984	38.256659223585494	F
Rubrobacteraceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	5.18681615070813e-05	F
Miltoncostaeaceae	0.0	0.0013240090995534479	0.0	0.0003534955406537546	0.0	0.0009336269071274633	F
Kineosporiaceae	0.0	0.0	0.0	0.0001767477703268773	0.0	0.0	F
Micromonosporaceae	0.0	0.000722186781574608	0.0	0.00011783184688458488	0.0	0.0002074726460283252	F
Pseudonocardiaceae	0.0	0.005175671934618023	0.0	0.0011194025454035563	0.0	0.0010892313916487074	F
Thermomonosporaceae	0.0	0.0019258314175322876	0.0	0.0003534955406537546	0.0	0.0	F
Streptosporangiaceae	0.0	0.3470107485465991	0.0	0.07211309029336595	0.0	0.3922789054780559	F
Streptomycetaceae	0.0	0.4423394037144474	0.0	0.09084835394801494	0.0	0.3644775709102603	F
Dietziaceae	0.0	0.00024072892719153595	0.0	0.0	0.0	5.18681615070813e-05	F
Mycobacteriaceae	0.0	0.005296036398213791	0.0	0.0014139821626150185	0.0	0.0017635174912407645	F
Gordoniaceae	0.0	0.009869886014852974	0.0	0.0021798891673648203	0.0	0.000518681615070813	F
Nocardiaceae	0.0	0.17813940612173662	0.0	0.036174376993567556	0.0	0.14377854369762938	F
Corynebacteriaceae	0.0	0.23507179740253487	0.0	0.003652787253422131	0.0	0.0002074726460283252	F
Tsukamurellaceae	0.0	0.2711811364812653	0.0	0.045188513280238304	0.0	0.22458913932566202	F
Actinomycetaceae	0.006201550387596899	0.2165356700087866	0.01419244961680386	0.027336988477223694	0.001438931737078393	0.11774072662107456	F
Bifidobacteriaceae	0.05581395348837209	0.7629903347335732	0.9745482070205317	0.11394339593739358	0.01870611258201911	0.15524140739069434	F
Nocardioidaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Propionibacteriaceae	0.25426356589147286	0.3312430038155535	0.0709622480840193	0.04495284958646913	0.028778634741567857	0.07858026468322817	F
Intrasporangiaceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	0.0	F
Dermacoccaceae	0.0	0.0	0.0	0.0001767477703268773	0.0	0.0	F
Ornithinimicrobiaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Bogoriellaceae	0.0	0.00012036446359576798	0.0	5.891592344229244e-05	0.0	0.0001037363230141626	F
Dermabacteraceae	0.0	0.0025276537355111276	0.0	0.0	0.0	0.0	F
Cellulomonadaceae	0.0	0.038155534959858455	0.0	0.007010994889632801	0.0	0.032054523811376245	F
Microbacteriaceae	0.0	0.1680287911796921	0.0	0.02527493115674346	0.001438931737078393	0.16115437780250158	F
Micrococcaceae	0.5023255813953489	0.7378341618420577	0.0	0.05773760497344659	0.08058017727639001	0.4595519109527403	F
Eggerthellaceae	0.0	0.020943416665663628	0.01419244961680386	0.02792614771164662	0.0	0.0	F
Coriobacteriaceae	26.71627906976744	12.7218016152911	0.0709622480840193	0.11412014370772046	0.04316795211235179	0.16867526122102838	F
Erysipelotrichaceae	0.0	0.00012036446359576798	0.0	0.0	0.0	0.0	F
Peptoniphilaceae	0.0	0.06258952106979936	0.0	0.02173997575020591	0.0	0.03392177762563117	F
Veillonellaceae	0.0	0.0	0.0	5.891592344229244e-05	0.0	5.18681615070813e-05	F
Sporomusaceae	0.0	0.0	0.0	0.00011783184688458488	0.0	0.0004149452920566504	F
Selenomonadaceae	0.006201550387596899	0.02936892911736739	0.0	0.005538096803575489	0.002877863474156786	0.014574953383489846	F
Alicyclobacillaceae	0.0	0.0013240090995534479	0.0	0.0001767477703268773	0.0	0.0065872565113993245	F
Planococcaceae	0.0	0.06704300622284276	0.0047308165389346206	0.006952078966190507	0.0	0.02188836415598831	F
